title,link,keywords,views,thumbnails,channel_name,channel_id,publish_date,description
"내일은 나도 상한가!! 후보종목분석!!(코로나치료제,여행주,2차전지,카지노,메타버스,저출산,면세점,영화관,반도체,음식료,화학,두산그룹,철강금속,비철금속,자동차부품,자동차관련주)",/watch?v=Idv78JMI6g8,치료제|여행주|2차전지|카지노|메타버스|저출산|면세점|영화관|반도체|음식료|화학|두산그룹|철강금속|비철금속|자동차부품|실전투자대회우승|상한가|급등주|대선주|대선인물주|대선정책주|셀트리온|삼성바이오로직스|강원랜드|이재용부회장|db하이텍|두산인프라코어|시스웍|콤텍시스템|젬백스링크|유엔젤|세진티에스|이구산업|대한항공|성우하이텍|jyp ent.|제일바이오|사조동아원|tym|한국투자증권 뱅키즈|부자티비|재테크를읽어주는 파일럿|슈카월드|월급쟁이부자들TV김작가TV|삼프로TV_경제의신과함께|체인지그라운드|신사임당|기릿의 주식노트 Let's Get It|E트렌드|부자아빠주식학교|머니올라_KBS|매일경제TV|소수몽키|주식하는강이사|1분주식 - 주식단테|연합인포맥스|투자로그인 - NH투자증권|힐링여행자|슈퍼개미 이세무사TV|달팽이주식|815머니톡|자이앤트|돈깡의 알고하는투자|주식특공대|공모주린이|달란트투자|주식유치원_야너주|너굴경제|주식애소리|키움증권 채널K|시윤주식,28322,https://i.ytimg.com/vi/Idv78JMI6g8/sddefault.jpg,주식트레이더,UCUpG4uNjNt6zIZSFynH177Q,2021-08-08,"내일은 나도 상한가!! 후보종목분석!!(코로나치료제,여행주,2차전지,카지노,메타버스,저출산,면세점,영화관,반도체,음식료,화학,두산그룹,철강금속,비철금속,자동차부품,자동차관련주)
#상한가 #테마주 #급등주"
최고급 시베리아 횡단열차 2등석 후기 - 세계여행(9),/watch?v=dV34_vmwfMI,시베리아 횡단열차|시베리아횡단열차|시베리아횡단열차 2등석|러시아 여행|여행유튜버,29967,https://i.ytimg.com/vi/dV34_vmwfMI/sddefault.jpg,곽튜브KWAKTUBE,UClRNDVO8093rmRTtLe4GEPw,2021-08-09,"안녕하세요.
2등석을 타고 이르쿠츠크라는 도시에 왔습니다.
이동네에서 잠시 추억을 떠올리다가
러시아는 뜰 생각입니다.
마지막에 북한사람들과는 잠시 인사만 하고
이후 일체 대화없이 바로 떠났습니다.

감사합니다.
-------------------------------------------------------------------------------
insta : @jbkwak
mail : wnsqls3@gmail.com
촬영장비 : 고프로 히어로 8 블랙
편집 : 맥북프로 16인치 파이널컷 X
음원 : Epidemic sound&Artlist"
수와진의 버스킹 여행 (동해 코스모스호텔),/watch?v=yd4l9taaO7E,수와진|사랑|나눔|파초|노래모음|찬양|영원히내게|새벽아침|친구에게|나그네사랑|사랑하는그댈보내고|이별이란|거리공연|버스킹|busking|7080,21723,https://i.ytimg.com/vi/yd4l9taaO7E/sddefault.jpg?v=6110a198,수와진TV 👩‍❤‍👨,UC1nOUSU9iFgJ4vNHoS_spOQ,2021-08-08,"#수와진TV는 여러분들의 사랑이 담긴 후원금으로 제작되고 있습니다!
#유튜브 제작 후원계좌  : 기업 403-093977-04-011 (수와진TV)

더조은 KF94 마스크 특가 판매 | 이웃과 사회에 나눔을 실천하는 기업 (주)4AHNS
http://naver.me/F7shotAq

#수와진 #사랑더하기 #7080 #버스킹 #BUSKING
#사랑 #복지 #나눔 #가족 #봉사 #노래 #추억소환 #역주행"
장마☂ 때 라이딩하면 이렇게 돼요｜전주 한옥마을｜바이크여행🏍,/watch?v=DxZ7YT_uOf4,가와사키|6r|라이딩|바이크|오토바이|여행|야마하|r6|휴대폰|거치대,18100,https://i.ytimg.com/vi/DxZ7YT_uOf4/sddefault.jpg,가람쓰Garam's,UClFETBuyv5Xq7M2gFAkBWqA,2021-08-08,"안녕하세요~ 가람이에요!

날이 너무 더워 빙수 먹으러 전주로 향했는데요!
글쎄 가다가 비구름을 만나 비를 폭탄으로 맞았지 뭐에요,,,
빙수 먹으면서 덜덜 떨다가 결국 따뜻한 차 마시면서 몸을 데우고 출발했던 날입니다ㅎㅎ

폭우를 맞아 복귀 하자마자 씻고~ 잇폰 헬멧관리키트랑 하이기어로 헬멧도 좀 세척하고!
미뤄왔던 휴대폰 거치대 교체도 했어요ㅎㅎ

정말 알찬 하루 보냈네욤!!!
주말 마무리 잘하시고, 날씨 더운데 건강 유의하세용💙
한주도 빠팅!!!

✔️ 알루스텍으로부터 알루스 폰거치대 S2 협찬 받았습니다.

✨여순오토바이 스마트스토어✨
https://smartstore.naver.com/yeosun_bike
직접 사용해보고 좋은 아이템들만 업로드 해놨어요!
구경오세용💙

✨가람쓰 티셔츠 관심있어요!✨
https://blog.naver.com/tvfxq2010/222415071570


🎵Music provided by 브금대통령
🎵Track : 우리동네 한바퀴  - https://youtu.be/iyaIxy9KQJQ"
"베트남 이해 못 할 9가지, 베트남 여행 안 와본 사람은 절대 이해 못할...",/watch?v=OB4cXojuewc,베트남 다낭|다낭|베트남|문화충격|9가지|이해 못할|내가 겪은,14174,https://i.ytimg.com/vi/OB4cXojuewc/hqdefault.jpg,베트남 다낭 이쁜이Danang Cutie,UCboQsv9hXUR06h0uJwTAr0g,2021-08-08,"필브로 유튜버님의 영상을 보고 제작하게 되었습니다.
저만의 색깔로 베트남의 독특한 문화를 알려드립니다"
수와진의 버스킹 여행 (동해 코스모스호텔),/watch?v=tGyx9zFeiik,수와진|사랑|나눔|파초|노래모음|찬양|영원히내게|새벽아침|친구에게|나그네사랑|사랑하는그댈보내고|이별이란|거리공연|버스킹|busking|7080,14061,https://i.ytimg.com/vi/tGyx9zFeiik/sddefault.jpg?v=6110a1d2,수와진TV 👩‍❤‍👨,UC1nOUSU9iFgJ4vNHoS_spOQ,2021-08-09,"#수와진TV는 여러분들의 사랑이 담긴 후원금으로 제작되고 있습니다!
#유튜브 제작 후원계좌  : 기업 403-093977-04-011 (수와진TV)

더조은 KF94 마스크 특가 판매 | 이웃과 사회에 나눔을 실천하는 기업 (주)4AHNS
http://naver.me/F7shotAq

#수와진 #사랑더하기 #7080 #버스킹 #BUSKING
#사랑 #복지 #나눔 #가족 #봉사 #노래 #추억소환 #역주행"
나홀로 제주여행🍊 ep1. 게스트하우스 첫날부터 인싸 되는방법ㅋㅋㅋㅋㅣ여행유튜버 초마드,/watch?v=g0nIok-xuhE,제주도게스트하우스|제주도게하|제주게하|게하|초마드|여행유튜버|KOREA|KOREAN|JEJU,12761,https://i.ytimg.com/vi/g0nIok-xuhE/sddefault.jpg,초마드 CHOMAD,UCvuwlY4fWkWMuzRkj5MAK9Q,2021-08-08,"#제주여행 #제주도 #게스트하우스

나혼자 훌쩍 떠나버린 제주도.
그리고 제주도에서 마주친 우연한 인연들.
2부작 중 그 첫번째 이야기 시작합니다:-)

*코로나 안전 및 방역수칙을 준수해 촬영을 진행하였습니다.

[여행지 정보]
1. 제주택 게스트하우스 (삼양)
2. 삼양해변 (삼양)
3. 오카소 카페 (함덕)
4. 잠녀해녀촌 (함덕)
5. 요우르 카페 (함덕)
6. 커브 카페 (삼양)

*해당 제품들의 소정의 유료광고와 협찬이 포함되어있습니다.

[기타 정보]
1. 오크라피토뮤신 톤업 선크림 (6:40 ~ 7:20)
2. 디에센셜 데이팩 영양제 (7:27 ~ 8:10)
3. 솔랩 노워시헤어앰플팩  (11:45 ~ 12:35)
솔랩 노워시 헤어 앰플팩 ▶https://bit.ly/3yvlSbz
*지금 공식몰에서 최대 15% 할인 + 언박싱 이벤트 진행 중!
4. JMW 터치온 드라이기 (12:35 ~ 13:30)
*지금 JMW 공식몰에서 터치온 출시 1주년 페스타 진행중!
최대 44% 할인&구매자 전원 보냉백 증정
리뷰 작성시 추가 사은품까지!
 

[비즈니스 문의]
choco8977@naver.com
insta : kcw.96"
할머니는 아직도 내가 LG를 다니는 줄 아신다 - 충청 여행 [1],/watch?v=HtmwVMPlBDk,30대 백수|백수생활|퇴사하고|퇴사사유|대책없는 퇴사|퇴사해야할때|퇴사 후 계획|퇴사 계획|퇴사결심|대기업 퇴사|대기업 퇴사 후기|대기업 퇴사 백수|대기업 퇴사 후|대기업 퇴사 후 진로|회사 퇴사|백수 백조|백수 나이|취업 포기 백수|직장 퇴사|직장인 퇴사|장기백수|코로나 백수|백수 브이로그|30대 브이로그|퇴사 후 브이로그|백수 일상 브이로그|백수 일상|백수 vlog|백수 자취생 브이로그|고학력백수|백수 유튜버|백수 유튜브|백수 다큐|일상 브이로그|노총각 일상|노총각 유튜버|프리터족|대기업백수|명문대백수|대기업 백수|명문대 백수|고학력 백수|여행 브이로그|여행|여행영상|여행 vlog|충청도 여행|충청 여행|청양 맛집|청양 여행|충청도 화법|여행유튜버|충청도 휴가|국내여행|휴가 브이로그|휴가|시골 브이로그|시골먹방,12099,https://i.ytimg.com/vi/HtmwVMPlBDk/sddefault.jpg,김마통kimmatong,UCXjvQo-oH9oOoU_7Sp5C8eQ,2021-08-08,"당신을 백수의 삶으로 초대합니다.
/ kimmatongtv@gmail.com

#김마통 #백수의삶 #브이로그
#대기업 #퇴사 #30대 #백수 #자취요리"
빠니보틀 미국 여행 시작! 뉴욕 길거리 총살 사건! 델타 확산 심한곳 중환자실 포화 상태! 평균 하루 감염자 10만명! 닌텐도 슈퍼마리오 팩 $200만 달러! 8월8일 오늘 뉴스,/watch?v=nC_1sRagS2w,미쿡아재John|미국아재John|미국|아재|John|미쿡|엘에이|캘리|캘리포니아|캘리라이프|엘에이일상|엘에이라이프|해외생활|이민생활|엘에이한타|한타|losangeles|los angeles|LA|dtla|영어|여행|아저씨|미쿡아재좐|미국아재좐|엘에이아재|캘리아재|쏘칼|이민|미국이민|엘에이여행|캘리포니아여행|브이로그|블로그|엘에이브이로그|vlog|la vlog|엘에이 브이로그|미국 브이로그|캘리 브이로그|미국 정보|미국 라이프|자동차|포르쉐|벤츠|bmw|렉서스|도요타|랜드크루져|amg|리뷰|캐논|5d|70d|gopro|고프로|전기스쿠터|자전거|애플|삼성|핸드폰|주식|미국증시|미국주식|뉴스|아침뉴스|미국뉴스|백수|911|포르쉐911|amg sl55|sl55|lx470|라방|amc|테슬라|테슬라주식,9962,https://i.ytimg.com/vi/nC_1sRagS2w/sddefault.jpg,미쿡아재John,UC5t0ln3lpAP-8hBOq9rMD_g,2021-08-08,"MKAJ Vlog no. 1158
모든 문의: kegenio@g.ucla.edu
미쿡아재 인스타그램: kekegenio
와이프 인스타그램: iam_ella0707

와뢉! 유툽! 미쿡!아재좐입니다.
미국 써든 캘리에 살며 V-log 1일 1~2영상을 올리고 있습니다.
미국뉴스, 일상, 새집투어, 미국팁, 자동차, 테크, 여행, 먹탐쿡 을 중심으로 영상을 만듭니다.
좋아요와 구독 알림설정 부탁드립니다!!

사용된 영상기기:
Samsung Galaxy S10 & S8+
Canon 70D or 5D mark ii + RODE VideoMic Go + various Canon L lens
DJI Mavic Mini
Gopro Hero 8 Black
Gopro Hero 4 Black
Gopro Session
Gopro Hero 3
DJI Phantom 3

편집: Final Cut Pro

마지막 노래: Missing Someone by DJ Quads

악플, 욕설, 시비, 링크, 주거지질문 등의 댓글은 그냥 삭제합니다. 

Youtube: www.youtube.com/미쿡아재john"
"알바 3개월, 10일의 여행ㅣ프랑스 파리 여행 일기 브이로그",/watch?v=Am5F2vpGMLo,,9931,https://i.ytimg.com/vi/Am5F2vpGMLo/sddefault.jpg,철업지야,UCuhMhgNL9frxHmxQGzF7h-g,2021-08-08,"안녕하세요 : )

저번 영상을 올리고
파리 여행 갔던 추억도 되살릴 겸
영상을 만들어왔어요! ☺️

눈으로 담는 게 최고라며
사진, 영상 많이 안 찍어 온 나 반성해 ,,
남는 건 사진뿐입니다 😂

덕분에 영상이 풍족하진 못하지만

갤러리에 맴돌고 있었을 사진들을
정리하고 영상으로 만들어
추억할 수 있어서
너무 좋네요 ☺️🙏🏻

오늘도 영상봐주셔서 감사합니다 🙇‍♀️




🎵Music provided by 브금대통령 
🎵Track : 따라해 보아요 - https://youtu.be/CE4MU7-snUQ
🎵Track : To My Old Friend - https://youtu.be/FzX5EuyfaPo
Song : Ikson -Christmas Follow Artist : https://soundcloud.com/ikson License : www.iksonmusic.wordpress.com Music promoted by DayDreamSound : https://youtu.be/ooS2hExyQEI
Song : Diplopia - Lucifer sonata Follow Artist : http://bit.ly/38FwZAW Music promoted by DayDreamSound : https://youtu.be/rpUxwjL32xk
Song : orion - here we are Follow Artist : https://bit.ly/3gY3WOO Music promoted by DayDreamSound : https://youtu.be/xBl53WUudX0
Song : Neple - Eternity Follow Artist : https://soundcloud.com/neplemusic Music promoted by DayDreamSound : https://youtu.be/Ddi6JJHW1Vc"
"ENG/[브이로그] (full ver.)2박3일간에 강릉 주문진 바다여행,루프탑호텔,서피비치,홍게먹방,밤바다캠핑,삼겹살먹방,여행브이로그,일상브이로그,mukbang,vlog",/watch?v=CXpQmFmmi4I,브이로그|vlog|데이트코스|데이트코스추천|데이트코스짜기|데이트룩|여친룩|mukbang|koreafood|foodtrip|date|girlfriendlook|걸프렌드|걸프렌드룩|여자친구|여자친구룩|오늘의훈녀|훈녀|훈녀브이로그|여자유튜버|룩북|패션유튜버뀨|패션유튜버|lookbook|fashion|daily|패션하울|fashionhaul|여자브이로그|데일리브이로그|dailyvlog|asianbabygirl|asiangirl|호캉스룩추천|호텔룩추천|여행룩|여행룩추천|여행패션|여행룩패션|여름패션|수영복추천|비키니추천|모노키니추천|수영복리뷰|yt:cc=on|바다여행|강릉바다여행|써피비치|서피비치|강릉써피비치|강릉서피비치|서피비치태닝|비키니|수영복|모노키니|비키니걸|bikinigirl|bikinigirls|바캉스비키니|해변비키니|해변의여인|바다비키니|바다피자먹방|바다햄버거먹방|바캉스비키니추천|전지적남친시점|유지어터|관리하는여자|운동하는여자|비키니바디|비키니몸매|travelvlog|강릉여행,18886,https://i.ytimg.com/vi/CXpQmFmmi4I/sddefault.jpg,뀨tv kkyutv,UCkPJZL2OnQMwNOyifZIXJ1g,2021-08-08,"Multilingual translation will be uploaded soon, so please wait T.T

강릉바다가 보이는 루프탑 호텔수영장에서의 호캉스, 주문진 맛집 홍게찜, 밤바다에서의 힐링 삼겹살의 소주 고양이들과의 에피소드, 서피비치에서의 피맥 먹방, 비키니, 수영복 촬영 및, 아바이마을에서의 순대국까지 2박3일간에 강릉 주문진 바다여행 브이로그 4편으로 나뉘었던 영상을 풀버전으로 한곳에 담아놓았습니다 :) 

A vacation at the rooftop hotel swimming pool with a view of the Gangneung sea, KOREA steamed red crab at Jumunjin restaurant, an episode with the soju cats of healing pork belly in the night sea, a pizza and beer mukbang at Seopi Beach, bikini and swimsuit shooting, and sundae(Korean food made with pig intestines and pig blood) soup at Abai Village I put the full version of the video that was divided into 4 vlogs of the Gangneung Jumunjin sea trip for 3 days and 2 nights in one this video :)

[click here]
[KOR] https://www.monobinj.com
[ENG] https://en.monobinj.com

Fitting:  Height 170cm / weight 52kg 


[착장한상품 모노빈제이] 

[호텔,바다 착용]

 베가 모노키니 투피스세트
https://www.monobinj.com/product/detail.html?product_no=993&cate_no=1&display_group=3
벨라제이 투피스 수영복
https://www.monobinj.com/product/detail.html?product_no=994&cate_no=1&display_group=2
호라인 도트 원피스 수영복
https://www.monobinj.com/product/detail.html?product_no=999&cate_no=1&display_group=2
두두컷팅 츄리닝팬츠 
https://www.monobinj.com/product/detail.html?product_no=987&cate_no=1&display_group=3
페이즐 나시 탑
https://www.monobinj.com/product/detail.html?product_no=1000&cate_no=1&display_group=2
샤베트 모노키니
https://www.monobinj.com/product/detail.html?product_no=995&cate_no=1&display_group=2
바비 네온 츄리닝팬츠
https://www.monobinj.com/product/detail.html?product_no=996&cate_no=1&display_group=2
무지롱 가디건
https://www.monobinj.com/product/detail.html?product_no=997&cate_no=1&display_group=3
레니 블루 슬릿원피스
https://monobinj.com/product/detail.html?product_no=1001
비비 홀터넥 나시
https://www.monobinj.com/product/detail.html?product_no=1002&cate_no=1&display_group=3
밀크 롤업 하이슬랙스
https://www.monobinj.com/product/detail.html?product_no=985&cate_no=145&display_group=1
라이트 쪼리 (남여공용,남 여 커플쪼리)
https://monobinj.com/product/detail.html?product_no=992&cate_no=1&display_group=3

-

[서피비치착용]

랭스 하이 데미지 진
https://monobinj.com/product/detail.html?product_no=1003&cate_no=1&display_group=3
데님 하이 숏팬츠
https://monobinj.com/product/detail.html?product_no=1004&cate_no=1&display_group=2
무지 롱 가디건
https://monobinj.com/product/detail.html?product_no=997&cate_no=1&display_group=3
스트랩 컬럼비 비키니
https://monobinj.com/product/detail.html?product_no=1005&cate_no=1&display_group=3
라이니탑 스트랩 비키니
https://monobinj.com/product/detail.html?product_no=1006&cate_no=1&display_group=2
베일루 벨트 모노키니
https://monobinj.com/product/detail.html?product_no=1008&cate_no=1&display_group=3
라이트 쪼리 (남여공용,남 여 커플쪼리)
https://monobinj.com/product/detail.html?product_no=992&cate_no=1&display_group=3





* E-mail: shrb567@naver.com

* Instagram: https://www.instagram.com/nohkyuo

* Monobinj:  [KOR] https://www.monobinj.com
                       [ENG] https://en.monobinj.com


#강릉여행 #비키니촬영 #여름패션 #패션룩북 #여행브이로그#바다여행 #바다브이로그 #동해바다여행 #동해바다 #서피비치브이로그 #비키니촬영 #수영복촬영 #여성의류쇼핑몰 #여성의류촬영 #서피비치먹방 #수영복리뷰 #수영복추천 #호캉스수영복 #호텔수영복 #바다비키니 #호캉스룩 #바캉스룩 #바캉스비키니 #바캉스수영복 #바캉스브이로그 #여름바캉스 #여름패션추천 #여행브이로그 #여행먹방 #홍게먹방 #써피비치 #서피비치 #청바지룩 #비키니패션 #비키니룩 #summer #summervacation #vacation #summerlookbook #lookbook #fashionhaul #bikini #swimwear #oceanview #오션뷰 #바다여행"
"홋카이도 브이로그 ep.1 | 뚜벅이 힐링 여행, 비에이 청의호수, 아사히카와 징기스칸(다이코쿠야), 후라노 라벤더 팜토미타, 카레우동 다이마루, 7월의 북해도 랜선여행✈️",/watch?v=nxFC_lJUzVg,홋카이도브이로그|북해도브이로그|북해도여행|홋카이도여행|비에이|후라노|팜토미타|청의호수|아오이이케|징기스칸|삿포로|아사히카와|도쿄브이로그|도쿄일상|일본여행|북해도맛집|일본브이로그|일본일상|브이로그|vlog|hokkaido|biei|furano,9067,https://i.ytimg.com/vi/nxFC_lJUzVg/sddefault.jpg,누누의 도쿄살이 NOUNOU,UCr9z5hOtVc-nczaWIAyqIFw,2021-08-08,"*Please turn on the subtitles!(Automatic translation)
*日本語字幕を選択してください（自動翻訳機能使用中）

안녕하세요~!
7월 휴가를 맞아 4박5일간 홋카이도에 다녀왔어요..🤩
(*백신 접종 후 나름대로 신경쓰며 이동하여 다녀온 여행입니다)

2박은 비에이에서, 나머지 2박은 삿포로에서 보냈답니다🏡
이번 여행은 렌트카 없이 다녀온 여행이기에,
이동하는데 시간이 꽤나 걸렸어요
하지만 천천-히, 여유롭게 일정을 잡았기 때문에
계획했던 곳을 다 둘러볼수 있었어요☺️

이번 영상은 한여름 홋카이도의 싱그러움을 담아보았어요
(으흠,, 왠일로 풍경7할 먹방3할,,)
다음영상은 비에이+삿포로 영상으로 찾아오겠습니다🥰

[숙소&음식점 정보]
- 비에이 숙소: Adagio Hokkaido
(메인 빌리지가 아닌 독채를 대여했어요)
- Mutton BBQ Daikokuya Main Store (Asahikawa)
아사히카와 다이코쿠야 (징기스칸) 
- Family Restaurant Daimaru (Biei)
비에이 다이마루 (카레우동&돈카츠)

🎧BGM🎧(Royalty Free Music)
브금대통령 - In Spring 
https://youtu.be/PCmXxi3PKic
브금대통령 - Sakura Romance 
hhttps://youtu.be/i3PPmX7rIxY
브금대통령 - A Summer Night's Dream
https://youtu.be/hC29Vt9u6T0
브금대통령 - Paesaggio Italiano
https://youtu.be/9PRnPdgNhMI
샛별 - Little bunny
https://youtu.be/qn5-caUy2xc

#홋카이도여행 #북해도여행 #일본여행"
【한일커플】일본 여친이 준비한 첫 서프라이즈 여행인데.... 왜 힘들지....【국제커플】,/watch?v=OLzhw6QYqKk,한일커플|日韓カップル|국제커플|国際カップル|日韓夫婦|서프라이즈|몰카|サプライズ|ドッキリ,7101,https://i.ytimg.com/vi/OLzhw6QYqKk/hqdefault.jpg,HaruYongはるよん하루용,UCC-AEdGGNT9tbJTfdPFGLtQ,2021-08-08,"하루카의 첫 서프라이즈 여행으로 글램핑을 다녀 왔어요!
처음으로 해본 글램핑인데 너무너무 좋았어요!
조금 비싸지만 혹시 관심 있으신 분들은 꼭 한번 가보세요!
　※내돈내산
https://www.resol-no-mori.com/

노래 출처 : BGM Factory
https://www.bgmfactory.com/

★멤버쉽은 여기로★
https://www.youtube.com/channel/UCC-AEdGGNT9tbJTfdPFGLtQ/join

*Help me add subs*
http://www.youtube.com/timedtext_cs_panel?c=UCC-AEdGGNT9tbJTfdPFGLtQ&tab=2
--------------------------------------------------------------------------------------------------
안녕하세요 한일커플 하루카(일본인)&지용(한국인)입니다
이 채널에서는 한일(커플)의 가치관 차이,일상영상, 한국어 수업을 업로드하고 있어요!(재생목록 참고해 주세요!)

여러분이 한일 문화에 접할 기회와 커플의 관계를 개선하는데 도움이 됬으면 좋겠어요!
앞으로도 계속 영상 올릴테니 채널 등록 꼭 부탁드려요♡
--------------------------------------------------------------------------------------------------
【자기소개】
하루카 : 일본에서 태어나서 일본에서만 살아본 일본인. 한국어 초급(공부중!)
지용 : 한국출생, 대학부터 일본에서 거주중인 한국인 이예요. 일본어 준 네이티브!

【한일커플이 겪는일】
https://www.youtube.com/playlist?list=PLPei_CX_e08N6GdWc6H4ii2iJMIhVJAl5

【재미있는 기획】
https://www.youtube.com/playlist?list=PLPei_CX_e08MDv-OCyYz5yctje34pU8Un

【우리들의 일상데이트】
https://www.youtube.com/playlist?list=PLPei_CX_e08PwoU-8INB9D0E431gSJWqU

【SNS】please follow us♡
Instagram：@haru_yon
TikTok：@haru_yon


#한일커플　#국제커플　#vlog"
"#로또976회ㅡ[나눔여행방송]#일요일자동번호 NO 01-22  August 7, 2021 Korea Lotto 976th 1st place",/watch?v=22MqWWcZPXY,고안나|나눔여행|동행TV|문학이야기|로또이야기|로담|여행정보|농업이야기|농담|시인|작가|시낭송|동행로또|로또분석가|로또1등당첨|로또예상수|로또제외수|시를찾아떠나는문학기행|문학기행|가볼만한곳|로컬푸드|양파의눈물|G농부마켓|지농부마켓|고안나시인|맛집|문학산책|급상승동영상|인기동영상|여행이야기|예술|여행|로또1등되는법|천사대교|123빌딩|백두산|한라산|울릉도|독도|마라도|부산시인|한국을빛낸시인|한국시인|현장체험|KoreaTrave,4512,https://i.ytimg.com/vi/22MqWWcZPXY/hqdefault.jpg?v=610ef8c9,동행TV,UC7Gz_sTrLpWqu_XZxqDqqPw,2021-08-08,"#로또976회  #나눔여행방송  #동행TV #일요일자동번호

2021년8월8일  한국로또976회 시작 자동번호 용지 01-22번까지공개
Starting August 8, 2021, Korea Lotto 976th, Automatic Number Paper No. 01-22 will be released"
8/9 효성이와 함께 떠나는 트로트 여행!!,/watch?v=o9FAqGSr6o4,,4205,https://i.ytimg.com/vi/o9FAqGSr6o4/sddefault.jpg?v=6110ddeb,효성이TV,UCepNQ6SK3WhqP6qDQsQzyow,2021-08-09,
라트비아 리가의 아티스트 할아버지 - 세계여행 [5],/watch?v=yM6f1Edmq4A,,5463,https://i.ytimg.com/vi/yM6f1Edmq4A/hqdefault.jpg,우스토리 Woostory,UCvFqj16CU3FEJ95Fm0gp5sA,2021-08-08,"밤새 했는데도 많이 늦었습니다
이번 영상은 잔잔합니다
편안히 봐주세요

감사합니다."
[남자ASMR] 여행와서 남자친구와 잠자리를 가졌다.ㅣ남친 role-playㅣ여성향,/watch?v=u-VyW13_7Po,얼그레이|롤플레이|남자ASMR|Korean ASMR|boyfriend role-play|남친ASMR|Korean boyfriend|귀여운 남자친구|Korean voice acting,5089,https://i.ytimg.com/vi/u-VyW13_7Po/sddefault.jpg,ASMR Earl grey,UCpnGKDGbPHaWwmTz3uZFeoA,2021-08-08,"안녕하세요~! 이것저것 대본을 써서 녹음하고 올리는 얼그레이입니다 :)
보이스가 마음에 드신다면 구독과 좋아요 댓글 아낌없이 부탁드려요~!

#남자​ #ASMR​ #남자친구​ASMR

트위치 (Twich) : https://www.twitch.tv/earlgrey4356
투네이션 (Donation) : https://toon.at/donate/637528684772940814
디스코드 팬채팅 (Korean) : https://discord.gg/DPxrtu8kM9
디스코드 팬채팅 (Discord fanchat for foreign country) :  https://discord.gg/yfpytyc9Qz"
"친언니랑 제주도 자매여행 : 뚜벅이 여행🌼 인생맛집들, 바다, 시장, 전시회 그리고 모기밥 된 이야기...",/watch?v=9EZ5Mwh-T5w,제주도|여행|여름|브이로그,3491,https://i.ytimg.com/vi/9EZ5Mwh-T5w/sddefault.jpg,물결 Angela,UCJl5G_E8xL-af2lM-Aq5axQ,2021-08-08,"이 영상은 'KIPLING'과 함께합니다. 

오늘도 찾아와줘서 고마워요 (: 
새로웠던 첫 자매여행! 브이로그!
Hope you enjoy.

instagram: @angelahan_
email: gksanfruf03@gmail.com

music credits: Tokyo Music Walker https://soundcloud.com/user-356546060"
여름 휴가로 제주를 간다면 이보다 완벽할 수 없다!! 여에스더X홍혜걸 부부의 제주 여행 추천지 2편 l 비오토피아 l 성이시돌목장 l 금능태왁,/watch?v=CeV69wiDIDs,,8611,https://i.ytimg.com/vi/CeV69wiDIDs/sddefault.jpg?v=610fe192,여에스더의 에스더TV,UCbe-PEd4rZPMmITwDvgBj1Q,2021-08-08,"#비오토피아 #성이시돌목장 #금능태왁

여름휴가를 제주로 갈 생각이시라면 하루 코스를 이렇게 가보는 건 어떨까요? 여에스더X홍혜걸 부부가 알려주는 제주 스팟추천 지금 바로 영상에서 만나보세요~"
