video_info_title,video_info_link,video_info_keywords,video_info_views,video_info_thumbnails,video_info_author,video_info_channelId,video_info_publish_date,video_info_description,video_info_summary_data
모닝와이드 굿모닝연예 단독으로 소개된 이무진,/watch?v=qfVlx88Y4b4,,2869,https://i.ytimg.com/vi/qfVlx88Y4b4/sddefault.jpg,이무진 저장소,UCw2Tqrs4cDp0xLFtqBMGgwA,2021-08-09,"https://youtu.be/unFeJRdKhuI
출처 (59분 대에 나옵니다)",단독으로 모닝와이드
검찰 청사 난입해 흉기 휘둘러…피습 직원 '중상' (2021.08.10/뉴스투데이/MBC),/watch?v=hduQEs_rbaE,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|검찰청사|흉기|피습,13665,https://i.ytimg.com/vi/hduQEs_rbaE/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"검찰 청사에서 수사관이 흉기에 피습돼 중상을 입었습니다. 
괴한이 길이 1미터의 흉기를 소지한 채 청사를 돌아다녔는데도 아무도 막지 못했습니다. 

https://imnews.imbc.com/replay/2021/nwtoday/article/6292356_34943.html
#검찰청사,#흉기,#피습",아침뉴스 뉴스데스크
"국민의힘 ""18일 첫 토론회 열겠다""…윤석열 참석 여부 주목 / SBS",/watch?v=UcZeE6tIimI,18일|KOREA NEWS|Korean News|News Network|SBS|SBS NEWS|SBS 뉴스|SEOUL BROADCASTING SYSTEM|yt:cc=on|국민의힘|대한민국 뉴스|봉사활동 보이콧 의혹|부동산|서울 방송|에스비에스|에스비에스 뉴스|토론회|후보|희망 캠프,1660,https://i.ytimg.com/vi/UcZeE6tIimI/sddefault.jpg,SBS 뉴스,UCkinYTS9IHqOEwR1Sze2JTw,2021-08-09,"국민의힘 경선준비위가 이르면 오는 18일 당내 대선 주자들의 첫 토론회를 열 계획인 걸로 확인됐습니다. 토론회에 윤석열 전 검찰총장 등의 참석 여부가 주목되는 가운데, 다른 주자들도 본격적으로 몸을 풀기 시작했습니다.
이현영 기자가 취재했습니다.

원문 기사 더보기 
https://news.sbs.co.kr/y/?id=N1006423819
 

#SBS뉴스 #모닝와이드 #국민의힘

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 
▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자: #6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews",봉사활동 본격적으로
"""공모주 투자=수익"" 공식 통했다… 80% 이상 공모가 상회_뉴스IN이슈 (20210810)",/watch?v=7uiAIwtSwIg,주식|증권|증시|투자|경제|재테크|금융|이데일리|이데일리TV|이데일리씨앤비|자이언트스텝|맥스트|SK바이오사이언스|공모주|크래프톤|시가총액|공모가|롯데렌탈|아주스틸|브레인즈컴퍼니|청약|EV/EBITDA|컬러강판|가전|IT|인프라 통합관리 솔루션|뉴스IN이슈|이슈|뉴스|권대희|이지혜|성주원|공모|수익,2661,https://i.ytimg.com/vi/7uiAIwtSwIg/sddefault.jpg,이데일리TV,UC8Sv6O3Ux8ePVqorx8aOBMg,2021-08-09,"- 크래프톤, 공모가의 90%로 출발 후 약세… 시총 21조
- 자이언트스텝·맥스트·SK바이오사이언스 등 공모가 대비 급등
- 롯데렌탈·아주스틸·브레인즈컴퍼니, 오늘 청약 마감
- 롯데렌탈, 적정 시총 산출 EV/EBITDA 단독적용 논란
- 아주스틸, 컬러강판 전문업체… 가전 시장 확대 수혜
- 브레인즈컴퍼니, IT 인프라 통합관리 솔루션 개발

#공모주 #투자 #크래프톤 #상장 #롯데렌탈 #아주스틸 #브레인즈컴퍼니 #자이언트스텝 #맥스트 #SK바이오사이언스 #컬러강판 #IT #가전 #주식

이데일리TV
✔주식·부동산 전문 재테크 채널
▶이데일리TV 채널 구독하기 : https://hoy.kr/XyGY",자이언트스텝 브레인즈컴퍼니
210810 KBS 경인 930 뉴스 이설아 기상캐스터,/watch?v=SEY9AEdYij0,아나운서|기상캐스터|이귀주|김하윤|인스타라이브|김지효|배혜지|날씨요정|강아랑|심비|스트리머|심비스트리머|simbi0914|심용남|simbi|밀크티녀|교통캐스터,1225,https://i.ytimg.com/vi/SEY9AEdYij0/sddefault.jpg,기상캐스터,UC8_cmReQBSvXnNc4PWmHPJA,2021-08-09,,기상캐스터 심비스트리머
연합뉴스TV 뉴스 04 강지수 기상캐스터 20210810,/watch?v=o8BkX2Mnjjw,아나운서|기상캐스터|이귀주|김하윤|인스타라이브|김지효|배혜지|날씨요정|강아랑|심비|스트리머|심비스트리머|simbi0914|심용남|simbi|밀크티녀|교통캐스터,2095,https://i.ytimg.com/vi/o8BkX2Mnjjw/sddefault.jpg,기상캐스터,UC8_cmReQBSvXnNc4PWmHPJA,2021-08-09,,심비스트리머 연합뉴스tv
"신규 확진 1,540명 월요일 기준 최다…""의심신고 양성률 첫 4%"" / SBS",/watch?v=962OPQPWOIk,KOREA NEWS|Korean News|News Network|SBS|SBS NEWS|SBS 뉴스|SEOUL BROADCASTING SYSTEM|yt:cc=on|광복절|대한민국 뉴스|백신|서울|서울 방송|신규|에스비에스|에스비에스 뉴스|접종|코로나19|확진자,1411,https://i.ytimg.com/vi/962OPQPWOIk/sddefault.jpg,SBS 뉴스,UCkinYTS9IHqOEwR1Sze2JTw,2021-08-09,"오늘(10일) 0시 기준 코로나19 신규 확진자는 1천540명으로 집계됐습니다. 월요일 확진자 수로는 역대 최다 규모입니다. 특히 의심신고 양성률이 처음으로 4%를 기록해 숨은 감염자가 적지 않은 것으로 분석됐습니다.
최호원 기자입니다.

원문 기사 더보기 
https://news.sbs.co.kr/y/?id=N1006424110

[코로나19 현황] 기사 더보기 
https://news.sbs.co.kr/y/i/?id=10000050973
 

#SBS뉴스 #코로나 #신규확진

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 
▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자: #6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews",신규확진 1천540명으로
'네거티브 휴전' 하루 만에…또 날 세운 이재명-이낙연 / SBS,/watch?v=qrWzCZWIn_s,KOREA NEWS|Korean News|News Network|SBS|SBS NEWS|SBS 뉴스|SEOUL BROADCASTING SYSTEM|yt:cc=on|네거티브 휴전|대한민국 뉴스|부산|분석|서울 방송|에스비에스|에스비에스 뉴스|이재명|전국|지사직 사퇴론|후보,1231,https://i.ytimg.com/vi/qrWzCZWIn_s/hqdefault.jpg,SBS 뉴스,UCkinYTS9IHqOEwR1Sze2JTw,2021-08-09,"민주당 대선 경선의 이재명, 이낙연 후보가 네거티브를 중단하자며 휴전에 공감한 지 하루 만에 다시 날 선 공방을 벌였습니다. '지사직 사퇴론' 등을 놓고 양측은 또 날을 세웠습니다.
한세현 기자입니다.

원문 기사 더보기 
https://news.sbs.co.kr/y/?id=N1006423818
 

#SBS뉴스 #모닝와이드 #네거티브휴전

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 
▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자: #6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews",네거티브휴전 중단하자며
"[뉴스앤이슈] 北 김여정, 한미연합훈련 비난...여야 각 캠프 생각은? / YTN",/watch?v=lIyFig8_loA,source:영상|type:방송|genre:정치|format:기타,3199,https://i.ytimg.com/vi/lIyFig8_loA/sddefault.jpg,YTN news,UChlgI3UHCOnwUGzWzbJ3H5w,2021-08-09,"■ 진행 : 강진원 앵커, 박상연 앵커 
■ 출연 : 이재정 / 더불어민주당 이재명 캠프 미디어본부장, 김경진 / 국민의힘 윤석열 캠프 대외협력특보

* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송로 확인하시기 바랍니다.

[앵커] 
오늘도 여야 대선 캠프 관계자와 함께 주요 현안 나눠보겠습니다. 더불어민주당 이재명 캠프 미디어본부장 이재정 의원, 국민의힘 윤석열 캠프 대외 협력특보 김경진 전 의원두 분과 함께 하겠습니다.

먼저 오늘 새 뉴스와 관련된 이야기부터 해 봐야 될 것 같은데 오늘부터 한미연합훈련 사전 연습이 시작이 됐습니다. 물론 예년보다 그리고 코로나19 상황 등 여러 여건 등을 고려해서 규모 자체는 축소된 것으로 알려지고 있는데 여기에 대해서 각 캠프의 생각이 궁금하거든요. 먼저 어떻게 보십니까?

[이재정] 
말씀하신 대로 코로나 상황도 있었고요. 지난번 그리고 작년 하반기 훈련에 비해서는 규모가 많이 축소된 상황입니다. 그리고 한미 간에 협의를 통해서 남북관계 상황 등등 제반 여건 등을 고려해서 축소된 상황에서 진행되고 있는데요.

늘 한미연합훈련이 있을 때마다 북한의 나름의 대응에 대해서 또 우리 한국 내에서는 축소 자체의 경위는 살피지 않고 비판의 목소리가 있는 것이 사실입니다.

하지만 굳건한 한미동맹 하에서 긴밀한 소통을 바탕으로 한 전략적 판단이라는 점 말씀드리고요. 무엇보다 한미군사연합훈련은 기본적으로 남북관계에 대한 고려가 있을 수밖에 없습니다.

흔히 우리 보수 정당에서 많이 비판하시는데요. 보수 정당이 집권하셨던 김영삼, 노태우 정권 당시에도 1차 북핵 위기 당시에 남북관계를 고려해서 미국과 긴밀한 협의 하에 축소시켰던 전례도 있고요.

그 외에도 전략적 판단하에 한미동맹 하에 긴밀한 소통 하에 이뤄진 축소 훈련이라는 말씀 드리겠습니다. 

[앵커] 
어떤 말씀해 주실까요?

[김경진] 
글쎄요, 남북관계가 평화통일을 지향해야 한다라고 하는 목표는 다를 수가 없죠. 그런데 어쨌든 최근에 북한의 태도나 자세를 본다면 과연 북한은 평화통일을 지향하고 있는가. 

개성에 있는 남북평화협력사무소 그냥 폭파해 버렸지 않습니까, 보면. 그리고 실은 문재인 정부 들어와서남북관계 평화와 화해의 기조를 가지고 지극히 이 대한민국의 정치 지도자들이 노력을 했는데 결과로써 지금 현재의 상황은 북한의 핵무기가 고도화됐고 결국 발사체인 미사일도 단거리, 정밀화가 되어 있거든요.

결국 이게 문재인 정부가 주도해 온 남북협력 화해의 분위기가 결과적으로 안 좋은 상황으로 최종적인 결론이 나지 않았느냐, 이런 점이 있기 때문에 남북평화통일, 반드시 목표로 해야 되고 그 어느 정권이든 보수, 진보 상관없이 그 방향으로 나아가야 되지만 과연 최근 몇 년 간의 흐름이 그럼 더 좋아졌느냐. 그래서 북한에 대해서 당당할 것은 당당해야 된다.

이건 북한이 과거에 남한을 침락했던 이런 이유 때문에 대한민국과 미군이 함께 군사훈련을 하는 것이고 이건 방어적 성격의 것입니다. 

그래서 이 부분과 관련해서 집권여당인 민주당 내에서 이렇게 의원들이 두 분류로 나뉘어서 이거 하지 말아야 된다, 해야 된다. 이 논란 자체를 이해할 수 없는 상황이 아닌가, 그렇게 봅니다.

[앵커] 
의원님, 자연스럽게 북한 이야기를 해서 질문을 드릴게요. 오늘 김여정 노동당 부부장이 담화를 냈습니다. 한국과 미국을 싸잡아서 비난을 했는데 여기에 대해서는 어떻게 생각하십니까?

[이재정] 
통상적으로 훈련이 이루어지던 당시에 비판의... (중략)

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0101_202108101239210189
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN & YTN plus 무단 전재 및 재배포금지",한미군사연합훈련은 남북평화협력사무소
[15초뉴스] 김연경이 밝힌 향후 계획과 '국대 은퇴' / YTN,/watch?v=2LMUlNpCqf4,source:영상|type:디지털|genre:스포츠|format:기타|series:한손뉴스|topic:2020도쿄올림픽,1928,https://i.ytimg.com/vi/2LMUlNpCqf4/sddefault.jpg,YTN news,UChlgI3UHCOnwUGzWzbJ3H5w,2021-08-09,"환하게 웃으며 
태극기 들고 귀국한 김연경

배구 여제가 밝힌
귀국 소감은?

[김연경 / 배구 국가대표]
(Q. 향후 계획은?)
""집에 가서 샤워하고...
혼자 치킨 시켜 먹을 거고요.""

(Q. 국가대표 은퇴?)
""얘기를 더 해야 하는 부분,
결정이 난다면 말씀드릴 것""

""여자배구가 앞으로도 관심과
인기 이어가길 바랍니다""

#Shorts #김연경 #입국 #여자배구 #은퇴

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0134_202108100939323936
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN & YTN plus 무단 전재 및 재배포금지",2020도쿄올림픽 재배포금지
[재택플러스] '파송송 계란탁' 옛말? 라면값도 부담 (2021.08.10/뉴스투데이/MBC),/watch?v=-Nf6PNhTzqw,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|재택플러스|파|라면|계란|물가,4226,https://i.ytimg.com/vi/-Nf6PNhTzqw/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"◀ 앵커 ▶

안녕하십니까, 재밌고 유용한 경제 정보를 전해드리는, 재택플러스 시간입니다.

영화 '파송송 계란탁'의 한 장면인데요, 이렇게 라면에 파 썰어 넣고, 달걀까지 풀어먹는 데 드는 비용 얼마나 들까요?

치솟는 밥상물가, 지난달에도 한 번 살펴봤는데, 소비자의 말 직접 들어보시죠.

◀ 리포트 ▶

[박소영]
""계란하고 파하고 들어가니까 계란값이 예전에 비해 두 배는 올랐어요, 부담이 많이 되죠.""

한 경제지의 분석 결과, 라면 1봉에 달걀 한 알, 파 한 대를 넣고 끊이는 비용이 최근 1년 새 10%가량 뛰었다고 합니다.

이렇게 끓이려면 소비자가 기준으론 이젠 비용이 1천 원을 넘어섰다는 건데요, 국제 곡물 가격 인상에 폭염, 조류 인플루엔자까지 겹친 결과라고 합니다.

지난달까지 2만 원대 안팎이던 수박 가격도 3만~4만 원대까지 올라 이젠 제철인 여름에도 먹기 부담스러운 상황이 됐는데,

이상 고온에 한밤에도 기온이 25도 이하로 떨어지지 않는 열대야로 수박 재배에 심각한 타격을 입었기 때문이라고 합니다.

이 밖에도 우유와 과자, 채소 등 대부분의 식료품 가격이 줄줄이 오르면서 장바구니 물가에 비상이 걸렸는데요.

실제 소비자물가는 넉 달 연속 2%대 인상 행진을 이어갔고, 6월 공급물가지수도 8.6% 올라 10여 년만에 최고치를 기록하고 있습니다.

◀ 앵커 ▶

한 달여 뒤면 추석인데요, 서민 가계에 직격탄을 날리는 밥상 물가, 안정세를 돕는 방안이 빨리 나와야 할 것 같습니다.

https://imnews.imbc.com/replay/2021/nwtoday/article/6292358_34943.html

#재택플러스, #라면, #계란",재택플러스 소비자물가는
[풀영상][KBS뉴스 D-Live]중앙재난안전대책본부 코로나19 정례브리핑 생중계/8월 10일 11:00~11:25,/watch?v=SW_kqwFJcEA,인원제한|광복절|연휴|전면등교|2학기|우선접종|코로나|중앙재난안전대책본부|생중계|실시간|라이브|수도권|비수도권|모임금지|4단계|3단계|확진자|방역|백신|모더나|화이자|AZ|접종|예약|디라이브|사적모임|코로나라이브|코로나증상|코로나뉴스|백신변이|델타|KBS|제보,2252,https://i.ytimg.com/vi/SW_kqwFJcEA/sddefault.jpg?v=6111e354,KBS News,UCcQTRi69dsVYHN3exePtZ1A,2021-08-09,"오늘(10일) 코로나19 신규 확진자는 1,540명 발생했습니다.35일째 천 명 넘는 확진자가 나오고 있는 상황입니다.자세한 내용 중앙재난안전대책본부 코로나19 정례브리핑 생중계로 함께 보시죠. 



#코로나19 #백신 #접종예약 #브리핑",코로나뉴스 중앙재난안전대책본부
"[현장영상] ""포상금이요?"" ""대통령께 인사요?""…김연경에 인터뷰 답변 강요한 사회자 / JTBC News",/watch?v=t9ZywUatKFM,JTBC|JTBC NEWS|뉴스|뉴스룸|손석희|newsroom|sohnsukhee|제이티비씨|제이티비씨 뉴스|ㅓ슟|제이티비시|제이티비시 뉴스|안나경|한민용|오대영|유애자|배구연맹|여자배구|김희진|김연경|여자배구 포상금|김연경 인터뷰|김연경 유애자|김연경 문재인 대통령|김연경 식빵,949853,https://i.ytimg.com/vi/t9ZywUatKFM/sddefault.jpg,JTBC News,UCsU-I-vHLiaMfV_ceaYz5rQ,2021-08-10,"2020 도쿄올림픽에서 '4강 신화'를 쓴 한국 여자배구 대표팀이 어제 귀국한 가운데, 귀국 기자회견에서 진행자가 김연경 선수에게 했던 발언들이 온라인 공간에서 논란이 되고 있습니다.

어제(9일) 인천국제공항에선 여자배구 대표팀의 귀국 기자회견이 열렸습니다.

이날 기자회견 진행을 맡은 유애자 한국배구연맹 경기감독관은 귀국 소감을 밝힌 김연경 선수에게 대뜸 포상금 이야기를 꺼냈습니다.

유 감독관은 ""포상금이 역대 최고로 준비된 거 아느냐""며 ""금액도 알고 있느냐""고 물었습니다.

김 선수가 ""(금액) 대충 알고 있다""고 하자, 유 감독관은 ""얼마, 얼마라고요?""라고 재차 물었습니다.

김 선수는 ""6억 아니에요?""라고 말했고, 유 감독관은 한국배구연맹 조원태 총재, 신한금융지주 조용병 회장, 대한배구협회 오한남 회장이 각각 2억원을 지원했다고 언급하면서 ""감사 말씀 부탁드린다""고 했습니다.

이에 김 선수는 ""많은 포상금을 주셔서 기분이 좋다. 많은 분들이 이렇게 도와주시고 지지해주셨기 때문에 가능했던 일이다. 배구협회, 한국배구연맹, 신한금융그룹 모든 분께 감사하다""고 말했습니다.

유 감독관은 또 ""우리 여자배구 선수들 활약상에 대해 문재인 대통령께서 우리 선수들 이름을 하나하나 호명하면서 격려해줬고, 특히 김연경 선수가 국민께 감명을 준 거에 대해서 격려해주셨다""며 ""그거에 대해 답변 주셨나요?""라고 했습니다.

김 선수는 ""제가요? 제가 감히 대통령님한테 뭐…""라며 ""그냥 너무 감사하고, 그렇게 봐주시는 것만으로도 너무 감사하다""고 말했습니다. 이어 ""이번에 여자 배구가 어찌 됐든 많은 분들한테 좋은 메시지를 드렸다고 얘기들을 많이 해서, 사실 저희는 한 게 그렇게 큰 게 없는 것 같은데, 좋은 얘기를 많이 해 주셔서 너무 감사하다""면서 ""앞으로 더 많은 기대와 관심 가져주셨으면 좋겠다""고 했습니다.

하지만 유 감독관은 재차 ""(감사 인사를 전할) 기회, 자리가 왔다""며 대통령을 향한 추가 답변을 요구했습니다. 김 선수가 ""지금 하지 않았느냐""고 하자, 유 감독관은 ""한 번 더""라고 했습니다.

김 선수는 ""감사하다""고 했고, 유 감독관은 ""그렇죠""라고 했습니다. 이어 김 선수는 ""앞으로도 저희 배구 많은 관심과 성원 부탁드린다""며 ""진심으로 감사드린다""고 말했습니다.

☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.joins.com
(APP) https://bit.ly/1r04W2D

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://bit.ly/1krluzF
방송사 : JTBC (https://jtbc.joins.com)",신한금융그룹 인천국제공항에선
[퀵클립] 심사위원들 방언 터지게 만든 레전드 무대↗ 폭발하는 에너지 린지팀 Don't Look Back｜슈퍼밴드2ㅣJTBC 210809 방송 외,/watch?v=C_FIqShic88,genre:오디션|format:하이라이트|source:음악|type:방송|series:슈퍼밴드2|topic:음악|person:린지|person:은아경|person:정나영|린지팀 Don't Look Back|슈퍼밴드 자작곡|슈퍼밴드 Don't Look Back|린지팀|슈퍼밴드 린지|슈퍼밴드 정나영|슈퍼밴드 은아경|은아경 드러머|드럼 은아경|기타 정나영|자작곡|슈퍼밴드 여자|기타|드럼|슈퍼밴드|슈퍼밴드2|밴드|밴드 노래|이상순|유희열|윤종신|CL|심사위원|jtbc|jtbc봐야지|봐야지|voyage|퀵클립|다시보기|버라이어티|예능,231444,https://i.ytimg.com/vi/C_FIqShic88/sddefault.jpg,JTBC Voyage,UCF3UEVPt5zZTlBVJwDG317g,2021-08-09,"00:00 린지팀 - Don't Look Back
05:00 심사평

린지X은아경X정나영 - Don't Look Back

심사위원 할 말 잃게 만든 역대급 심사평

♬매주 월요일 오후 9시 슈퍼밴드2 본방 봐야지♬
#슈퍼밴드2 #린지팀 #DontLookBack

[JTBC봐야지] 구독하기☞ http://asq.kr/VgFZ3

------------------------------------------------------
* 영상 속 프로그램은?

【슈퍼밴드2】
http://tv.jtbc.joins.com/superband2
------------------------------------------------------",슈퍼밴드2 린지x은아경x정나영
"[자막뉴스] '노마스크' 백인 남성에 ""마트에서 나가라""…본때 보여준 한인들 / JTBC News",/watch?v=M_dJtX-Tiro,JTBC|JTBC NEWS|뉴스|뉴스룸|손석희|newsroom|sohnsukhee|제이티비씨|제이티비씨 뉴스|ㅓ슟|제이티비시|제이티비시 뉴스|안나경|한민용|오대영|한인|한인 사회|한인 교회|미국 한인|한인 마켓|백인|미국 노마스크|미국 코로나|미국 코로나19 상황|COVID|COVID19|미국 백신,302544,https://i.ytimg.com/vi/M_dJtX-Tiro/sddefault.jpg,JTBC News,UCsU-I-vHLiaMfV_ceaYz5rQ,2021-08-10,"미국 캘리포니아의 한 대형 한인 마켓에서 마스크를 써야만 들어갈 수 있는 규정을 어긴 손님이 행패를 부리는 일이 있었습니다. 직원과 다른 손님들이 힘을 합쳐서 강하게 대응했고 결국 이 손님은 매장에서 쫓겨났습니다.

📌 더 많은 자막뉴스 보기 : https://bit.ly/3i9uXQC

▶ 기사 전문 https://news.jtbc.joins.com/html/405/NB12019405.html
▶ 뉴스룸 다시보기 (https://bit.ly/2nxI8jQ)

#홍희정기자 #JTBC뉴스룸 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.joins.com
(APP) https://bit.ly/1r04W2D

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://bit.ly/1krluzF
방송사 : JTBC (https://jtbc.joins.com)",캘리포니아의 자막뉴스
[메이킹] 조소과 드로잉 수업 ( feat.박재언 모델님) 비하인드💚εїз💜 ep.55,/watch?v=ykr0RLs8vvQ,알고있지만|송강|한소희|채종협|jtbc드라마|양혜지|한으뜸|김민귀|이열음|서혜원|윤사봉|박재언|유나비|양도혁|감자청년|Song Gang|Han Sohui|Chae Jonghyeop|Yang Hyeji|Han Eutteum|Gim Mingwi|Lee Yeoleum|Seo Hyewon|Yun Sabong|jtbc알고있지만|청춘로맨스드라마|캠퍼스|로맨스|웹툰|케미|메이킹|jtbcdrama|dramamaking|makingfilm,98501,https://i.ytimg.com/vi/ykr0RLs8vvQ/sddefault.jpg,JTBC Drama,UCkbJc8jMcTXwhtmN5VMwfXg,2021-08-09,"그림 그릴맛 나는 모델과
함께하는 드로잉 수업
+ 박재언 화백님의 특강
＂그림은 선이 중요해.＂

여기가 바로 상상 그 이상의 케미 맛집. ＜알고있지만,＞

#알고있지만 #메이킹 #비하인드 #한소희 #송강
JTBC 드라마 ＜알고있지만,＞

-------------------------------

JTBC Youtube channel communicating with fans faster
View more videos & informations ☞

▶️ Homepage : http://www.jtbc.co.kr​
▶️ Youtube : https://www.youtube.com/user/jtbcdrama​
▶️ Facebook : https://www.facebook.com/jtbcdramapage​
▶️ Twitter : https://twitter.com/jtbclove​
▶️ INSTAGRAM : https://www.instagram.com/jtbcdrama​

-------------------------------",화백님의 청춘로맨스드라마
[퀵클립] 밴드 출신들이 모이면 이렇게 무섭습니다;; 왠지 사연 많아 보이는 세 남자의 무대 이동헌팀 여름꽃｜JTBC 210809 방송 외,/watch?v=4h_8caDxh3s,genre:오디션|format:하이라이트|source:음악|type:방송|series:슈퍼밴드2|topic:음악|person:이동헌|person:정민혁|person:손진욱|이동헌팀 여름꽃|슈퍼밴드 여름꽃|슈퍼밴드 자작곡|이동헌팀|슈퍼밴드 이동헌|슈퍼밴드 정민혁|슈퍼밴드 손진욱|슈퍼밴드 보컬|보컬|2인조|3인조|자작곡|기타|드럼|슈퍼밴드|슈퍼밴드2|밴드|밴드 노래|이상순|유희열|윤종신|CL|jtbc,58738,https://i.ytimg.com/vi/4h_8caDxh3s/sddefault.jpg,JTBC Voyage,UCF3UEVPt5zZTlBVJwDG317g,2021-08-09,"00:00 이동헌팀 - 여름꽃
05:30 심사평

이동헌X정민혁X손진욱 - 여름꽃

밴드 출신들 바이브 드러나신다👏🏻
밴드다운 사운드와 자작곡으로 승부한 무대

♬매주 월요일 오후 9시 슈퍼밴드2 본방 봐야지♬
#슈퍼밴드2 #이동헌팀 #여름꽃

[JTBC봐야지] 구독하기☞ http://asq.kr/VgFZ3

------------------------------------------------------
* 영상 속 프로그램은?

【슈퍼밴드2】
http://tv.jtbc.joins.com/superband2
------------------------------------------------------",무섭습니다 이동헌x정민혁x손진욱
